科系代碼,學校,科系,招收人數,國文檢定,英文檢定,數學檢定,社會檢定,自然檢定,總級分檢定,英聽檢定,國文倍率,英文倍率,數學倍率,社會倍率,自然倍率,總級分倍率,第二試時間(起),第二試時間(訖),篩選一,篩選二,篩選三,篩選四,篩選五,篩選六,超額篩選
038052,國立臺東大學,數位媒體與文教產業學系,23,均標,--,--,--,--,--,--,3,--,--,--,--,--,104.4.11,104.4.11,國=13,,,,,,有
038062,國立臺東大學,英美語文學系,24,後標,均標,--,--,--,--,B級,5,3,--,--,--,--,104.4.11,104.4.11,國=10,英=12,,,,,有
038072,國立臺東大學,華語文學系,24,均標,--,--,--,--,後標,--,3,4,--,--,--,--,104.4.11,104.4.11,英=10,國=11,,,,,有
038082,國立臺東大學,身心整合與運動休閒產業學系,18,後標,後標,--,--,--,--,C級,--,--,--,--,--,3,104.4.11,104.4.11,總=47,,,,,,有
038092,國立臺東大學,公共與文化事務學系,23,--,--,--,--,--,後標,--,--,--,--,--,--,3,104.4.11,104.4.11,總=49,,,,,,有
038102,國立臺東大學,應用數學系,24,--,--,均標,--,--,後標,--,--,--,3,--,--,--,--,--,數=10,,,,,,有
038112,國立臺東大學,資訊管理學系,25,--,--,--,--,--,後標,--,--,--,--,--,--,3,104.4.11,104.4.11,總=42,,,,,,無
038122,國立臺東大學,生命科學系,12,--,--,--,--,均標,--,C級,5,5,5,--,4,5,--,--,國+英+數+總=76,自=11,,,,,有
038132,國立臺東大學,應用科學系化學及奈米科學組,22,--,--,--,--,均標,後標,--,--,--,--,--,3,--,--,--,自=12,,,,,,有
038142,國立臺東大學,應用科學系應用物理組,22,--,--,--,--,均標,後標,--,--,--,--,--,3,--,--,--,自=11,,,,,,有
038152,國立臺東大學,資訊工程學系,48,--,--,後標,--,--,後標,--,--,--,--,--,--,3,104.4.11,104.4.11,總=49,,,,,,有
038162,國立臺東大學,幼兒教育學系甲組(公費生),1,前標,前標,均標,--,--,頂標,--,7,7,7,--,--,--,104.4.11,104.4.11,國+英+數=43,,,,,,無
038172,國立臺東大學,幼兒教育學系乙組(公費生),1,前標,前標,均標,--,--,頂標,--,7,7,7,--,--,--,104.4.11,104.4.11,國+英+數=36,,,,,,無
039012,國立體育大學,運動保健學系,25,--,--,--,--,--,後標,--,--,--,--,--,--,2,104.4.11,104.4.11,總=55,,,,,,有
039022,國立體育大學,休閒產業經營學系,24,--,均標,--,--,--,--,--,--,--,--,--,--,2,104.4.10,104.4.10,總=54,,,,,,有
039032,國立體育大學,體育推廣學系(一般組),17,後標,--,--,--,--,--,--,--,--,--,--,--,3,104.4.10,104.4.11,總=51,,,,,,有
040012,元智大學,管理學院學士班(主修：企業管理),60,--,--,後標,--,--,--,--,4,4,4,--,--,3,104.4.12,104.4.12,國+英+數=29,總=51,,,,,有
040022,元智大學,管理學院學士班(主修：財務金融),60,--,--,後標,--,--,--,--,4,4,4,--,--,3,104.4.12,104.4.12,國+英+數=30,總=52,,,,,有
040032,元智大學,管理學院學士班(主修：國際企業),60,--,--,後標,--,--,--,--,4,4,4,--,--,3,104.4.12,104.4.12,國+英+數=30,總=51,,,,,有
040042,元智大學,管理學院學士班(主修：會計),36,--,--,後標,--,--,--,--,4,4,4,--,--,3,104.4.12,104.4.12,國+英+數=30,總=51,,,,,有
040052,元智大學,管理學院學士班(英語專班),30,--,均標,--,--,--,--,--,3,4,4,--,--,--,104.4.12,104.4.12,英+數=19,國=12,,,,,有
040062,元智大學,應用外語學系,25,--,均標,--,--,--,--,--,6,3,--,--,--,--,104.4.12,104.4.12,國=12,英=13,,,,,有
040072,元智大學,中國語文學系,36,--,後標,--,--,--,--,--,3,4,--,5,--,--,104.4.12,104.4.12,社=10,英=9,國=12,,,,有
040082,元智大學,社會暨政策科學學系,36,--,--,--,後標,--,--,--,5,4,3,--,--,--,104.4.12,104.4.12,國=12,英=7,數=6,,,,有
040092,元智大學,資訊傳播學系科技組,36,--,--,後標,--,--,--,--,3,3,6,--,6,--,104.4.12,104.4.12,數+自=15,國+英=22,,,,,有
040102,元智大學,資訊管理學系,72,--,後標,後標,--,--,--,--,--,--,--,--,--,3,--,--,總=53,,,,,,有
040112,元智大學,資訊工程學系,88,--,--,--,--,--,均標,--,--,5,3,--,3,--,--,--,英=10,數+自=21,,,,,有
040122,元智大學,機械工程學系,72,--,--,後標,--,--,--,--,--,5,3,--,3,--,104.4.12,104.4.12,英=8,數+自=21,,,,,無
040132,元智大學,化學工程與材料科學學系,72,後標,均標,後標,後標,後標,--,--,--,--,--,--,3,--,104.4.12,104.4.12,自=12,,,,,,有
040142,元智大學,工業工程與管理學系,72,--,--,--,--,後標,--,--,--,--,--,--,--,3,104.4.12,104.4.12,總=49,,,,,,有
040152,元智大學,電機工程學系,72,--,均標,--,--,--,--,--,--,5,3,--,3,--,--,--,英=10,數+自=22,,,,,有
040162,元智大學,通訊工程學系,72,--,--,--,--,--,均標,--,--,--,4,--,5,3,--,--,自=10,數=9,總=53,,,,有
040172,元智大學,光電工程學系,36,--,--,--,--,後標,--,--,--,7,5,--,3,--,104.4.12,104.4.12,英=2,數=7,自=11,,,,有
041012,國立中正大學,中國文學系,11,前標,均標,--,均標,--,--,--,4.5,11,--,11,--,13,104.4.17,104.4.17,總=54,英+社=24,國=14,,,,有
041022,國立中正大學,外國語文學系,18,前標,頂標,--,均標,--,--,--,--,3,--,--,--,--,104.4.17,104.4.17,英=15,,,,,,有
041032,國立中正大學,歷史學系,18,均標,均標,--,--,--,--,--,8,10,--,3,--,--,104.4.17,104.4.17,英=11,國=13,社=14,,,,有
041042,國立中正大學,哲學系,19,均標,均標,後標,底標,底標,--,--,--,3,5,--,--,--,104.4.17,104.4.17,數=8,英=12,,,,,有
041052,國立中正大學,數學系,15,--,均標,--,--,--,--,--,--,10,3,--,8,--,104.4.18,104.4.18,英=10,自=11,數=14,,,,有
041062,國立中正大學,地球與環境科學系,21,--,均標,均標,--,均標,--,--,--,15,3,--,10,--,104.4.18,104.4.18,英=9,自=11,數=12,,,,有
041072,國立中正大學,物理學系,31,--,均標,均標,--,均標,--,--,--,15,3,--,8,--,104.4.18,104.4.18,英=9,自=11,數=13,,,,無
041082,國立中正大學,化學暨生物化學系,12,均標,均標,均標,--,均標,--,--,--,5,4,--,5,--,104.4.18,104.4.18,英+自=25,數=12,,,,,有
041092,國立中正大學,生命科學系,16,均標,均標,--,--,前標,--,--,--,3,6,--,4,--,104.4.18,104.4.18,數=10,自=13,英=12,,,,有
041102,國立中正大學,社會福利學系,16,均標,均標,均標,均標,--,--,--,6,3,8,10,--,--,104.4.17,104.4.17,社=12,數=8,國=13,英=13,,,有
041112,國立中正大學,心理學系,14,均標,均標,均標,--,均標,--,--,--,3,3,--,8,--,104.4.17,104.4.17,自=13,英+數=26,,,,,有
041122,國立中正大學,勞工關係學系,12,均標,均標,均標,--,--,--,--,4,4,6,--,--,--,104.4.17,104.4.17,數=9,國+英=25,,,,,有
041132,國立中正大學,政治學系,39,--,均標,均標,--,--,--,B級,8,3,--,5,--,--,104.4.17,104.4.17,國=9,社=13,英=13,,,,有
041142,國立中正大學,傳播學系,20,均標,均標,--,均標,--,--,--,3,6,--,8,--,--,104.4.18,104.4.18,社=14,英=13,國=14,,,,有
041152,國立中正大學,資訊工程學系,60,均標,均標,前標,--,均標,--,--,--,--,--,--,--,3,104.4.18,104.4.18,總=64,,,,,,有
041162,國立中正大學,電機工程學系,52,--,--,均標,--,均標,--,--,--,--,5,--,--,3,104.4.18,104.4.18,數=13,總=64,,,,,有
041172,國立中正大學,機械工程學系,39,--,均標,均標,--,均標,--,--,--,10,4,--,6,3,104.4.17,104.4.17,英=11,自=13,數=12,總=63,,,有
041182,國立中正大學,化學工程學系,15,均標,均標,均標,--,均標,--,B級,--,5,3,--,3,--,104.4.17,104.4.17,英=13,數+自=24,,,,,有
041192,國立中正大學,通訊工程學系,30,--,--,均標,--,均標,--,--,--,--,8,--,--,3,104.4.18,104.4.18,數=12,總=63,,,,,有
041202,國立中正大學,經濟學系,28,均標,前標,前標,--,--,--,--,6,4,3,--,--,--,104.4.17,104.4.17,國=12,英=12,數=11,,,,有
041212,國立中正大學,財務金融學系,20,均標,均標,均標,--,--,--,--,--,5,3,--,--,--,104.4.17,104.4.17,英=14,數=11,,,,,有
041222,國立中正大學,企業管理學系,28,均標,均標,前標,--,--,--,--,10,5,3,--,--,--,104.4.17,104.4.17,國=11,英=13,數=11,,,,有
041232,國立中正大學,會計與資訊科技學系,20,均標,前標,前標,--,--,--,--,12,3,5,--,--,5,104.4.17,104.4.17,國=11,數+總=74,英=13,,,,有
041242,國立中正大學,資訊管理學系,16,均標,前標,前標,--,--,--,--,--,--,6,--,--,3,104.4.17,104.4.17,數=11,總=63,,,,,有
041252,國立中正大學,法律學系法學組,10,前標,前標,均標,前標,--,--,--,4,4,8,8,--,--,104.4.17,104.4.17,數+社=24,國+英=27,,,,,有
041262,國立中正大學,法律學系法制組,10,前標,前標,均標,前標,--,--,--,4,4,8,8,--,--,104.4.17,104.4.17,數+社=21,國+英=26,,,,,有
041272,國立中正大學,財經法律學系,28,前標,均標,均標,前標,--,前標,--,3,1.5,8,8,--,--,104.4.17,104.4.17,數+社=22,國=14,英=14,,,,有
041282,國立中正大學,成人及繼續教育學系,15,均標,均標,均標,均標,--,--,--,6,3,8,6,--,--,104.4.17,104.4.17,數=7,國+社=22,英=12,,,,無
041292,國立中正大學,犯罪防治學系,12,前標,前標,均標,前標,--,--,--,4,4,10,8,--,--,104.4.18,104.4.18,數=9,社=14,國+英=27,,,,有
042012,大葉大學,電機工程學系,17,--,--,--,--,--,底標,--,12,--,--,--,12,3,104.4.17,104.4.19,國+自=14,總=43,,,,,有
042022,大葉大學,電機工程學系(產學合作組),10,--,--,--,--,--,底標,--,12,--,--,--,12,5,104.4.17,104.4.19,國+自=16,總=38,,,,,有
042032,大葉大學,機械與自動化工程學系(車輛科技與綠色能源組),14,--,--,--,--,--,底標,--,8,--,--,--,8,3.5,104.4.17,104.4.19,國+自=13,總=37,,,,,有
042042,大葉大學,機械與自動化工程學系(微機電與精密機械組),7,--,--,--,--,--,底標,--,8,--,--,--,8,7,104.4.17,104.4.19,國+自=17,總=38,,,,,有
042052,大葉大學,機械與自動化工程學系(機電整合組),7,--,--,--,--,--,底標,--,8,--,--,8,--,7,104.4.17,104.4.19,國+社=18,總=36,,,,,有
042062,大葉大學,材料科學與工程學系,25,--,--,--,--,底標,--,--,10,--,--,--,10,3,104.4.17,104.4.19,國+自=8,總=38,,,,,有
042072,大葉大學,材料科學與工程學系(能源材料組),14,--,--,--,--,底標,--,--,10,--,--,--,10,3.5,104.4.17,104.4.19,國+自=9,總=34,,,,,無
042082,大葉大學,工業工程與管理學系(產品開發組),10,底標,--,--,--,--,--,--,--,--,10,10,--,5,104.4.17,104.4.19,數+社=8,總=31,,,,,有
042092,大葉大學,工業工程與管理學系(創新服務組),17,底標,--,--,--,--,--,--,--,--,10,10,--,3,104.4.17,104.4.19,數+社=7,總=31,,,,,有
042102,大葉大學,綠色產品設計學士學位學程(綠色能源科技組),17,底標,--,--,--,--,--,--,10,--,--,10,--,3,104.4.17,104.4.19,國+社=12,總=29,,,,,有
042112,大葉大學,綠色產品設計學士學位學程(綠色生活用品組),17,底標,--,--,--,--,--,--,10,--,--,10,--,3,104.4.17,104.4.19,國+社=13,總=32,,,,,有
042122,大葉大學,資訊工程學系,14,--,--,--,--,--,底標,--,8,--,--,--,8,3.5,104.4.17,104.4.19,國+自=17,總=42,,,,,有
042132,大葉大學,資訊工程學系(產學合作組),17,--,--,--,--,--,底標,--,8,--,--,--,8,3,104.4.17,104.4.19,國+自=15,總=37,,,,,有
042142,大葉大學,環境工程學系（社會組）,31,--,--,--,--,--,底標,--,12,--,--,12,--,3,104.4.17,104.4.19,國+社=14,總=35,,,,,有
042152,大葉大學,環境工程學系(職業安全組),10,--,--,--,--,--,底標,--,12,--,--,12,--,5,104.4.17,104.4.19,國+社=14,總=31,,,,,有
042162,大葉大學,消防安全學士學位學程(消防組),14,--,--,--,--,--,底標,--,12,--,--,12,--,3.5,104.4.17,104.4.19,國+社=14,總=34,,,,,有
042172,大葉大學,消防安全學士學位學程(災防組),11,--,--,--,--,--,底標,--,12,--,--,12,--,4.5,104.4.17,104.4.19,國+社=11,總=28,,,,,無
042182,大葉大學,多媒體數位內容學位學程,46,--,--,--,--,--,底標,--,8,--,--,8,--,3,104.4.17,104.4.19,國+社=14,總=36,,,,,有
042192,大葉大學,應用日語學系,50,--,--,--,--,--,底標,--,8,--,--,8,--,3,104.4.17,104.4.19,國+社=13,總=38,,,,,有
042202,大葉大學,歐洲文化與旅遊學士學位學程(德語組),15,底標,--,--,--,--,--,--,8,--,--,8,--,3,104.4.17,104.4.19,國+社=12,總=35,,,,,有
042212,大葉大學,歐洲文化與旅遊學士學位學程(法語組),15,底標,--,--,--,--,--,--,8,--,--,8,--,3,104.4.17,104.4.19,國+社=12,總=36,,,,,無
042222,大葉大學,歐洲文化與旅遊學士學位學程(西班牙語組),15,底標,--,--,--,--,--,--,8,--,--,8,--,3,104.4.17,104.4.19,國+社=13,總=34,,,,,有
042232,大葉大學,英語學系,30,--,底標,--,--,--,--,--,12,12,--,--,--,3,104.4.17,104.4.19,國+英=7,總=33,,,,,有
042242,大葉大學,文創產業國際人才學士學位學程,18,--,底標,--,--,--,--,--,12,12,--,--,--,3,104.4.17,104.4.19,國+英=8,總=27,,,,,無
042252,大葉大學,生物產業科技學系（食品科技組）,9,--,--,--,--,底標,--,--,12,--,--,--,12,5.5,104.4.17,104.4.19,國+自=14,總=39,,,,,有
042262,大葉大學,生物產業科技學系（應用生物科技組）,9,--,--,--,--,底標,--,--,12,--,--,--,12,5.5,104.4.17,104.4.19,國+自=15,總=39,,,,,有
042272,大葉大學,生物產業科技學系（美妝品科技組）,8,--,--,--,--,底標,--,--,12,--,--,--,12,6,104.4.17,104.4.19,國+自=14,總=36,,,,,無
042282,大葉大學,分子生物科技學系（生物醫學組）,26,--,--,--,--,後標,--,--,8,8,--,--,--,3,104.4.17,104.4.19,國+英=8,總=35,,,,,有
042292,大葉大學,分子生物科技學系（基因科技組）,18,--,--,--,--,後標,--,--,8,8,--,--,--,3,104.4.17,104.4.19,國+英=8,總=37,,,,,無
042302,大葉大學,生物資源學系（生態旅遊與保育組）,23,--,--,--,--,--,底標,--,10,--,--,--,10,3,104.4.17,104.4.19,國+自=9,總=35,,,,,無
042312,大葉大學,生物資源學系（生態資源利用組）,22,--,--,--,--,--,底標,--,10,--,--,--,10,3,104.4.17,104.4.19,國+自=12,總=35,,,,,有
042322,大葉大學,藥用植物與保健學系(中藥保健組),26,--,--,--,--,底標,--,--,10,--,--,--,10,3,104.4.17,104.4.19,國+自=9,總=39,,,,,有
042332,大葉大學,藥用植物與保健學系（藥粧經絡組）,26,--,--,--,--,底標,--,--,10,--,--,--,10,3,104.4.17,104.4.19,國+自=10,總=36,,,,,有
042342,大葉大學,財務金融學系,20,--,--,--,--,--,底標,--,12,--,--,12,--,3,104.4.17,104.4.19,國+社=17,總=38,,,,,有
042352,大葉大學,財務金融學系(銀行專業組),20,--,--,--,--,--,底標,--,12,--,--,12,--,3,104.4.17,104.4.19,國+社=14,總=35,,,,,有
042362,大葉大學,會計資訊學系（會計管理組）,24,--,--,--,--,--,底標,--,10,--,--,10,--,3,104.4.17,104.4.19,國+社=15,總=33,,,,,有
042372,大葉大學,會計資訊學系（投資理財組）,23,--,--,--,--,--,底標,--,8,--,--,8,--,3,104.4.17,104.4.19,國+社=13,總=31,,,,,有
042382,大葉大學,人力資源暨公共關係學系(人力資源管理組),25,--,--,--,--,--,底標,--,12,--,--,12,--,3,104.4.17,104.4.19,國+社=11,總=33,,,,,有
042392,大葉大學,人力資源暨公共關係學系(公關行銷組),20,--,--,--,--,--,底標,--,12,--,--,12,--,3,104.4.17,104.4.19,國+社=13,總=32,,,,,有
042402,大葉大學,國際企業管理學系（貿易經營組）,25,--,--,--,--,--,底標,--,8,--,--,8,--,3,104.4.17,104.4.19,國+社=16,總=37,,,,,有
042412,大葉大學,國際企業管理學系（行銷創意組）,26,--,--,--,--,--,底標,--,8,--,--,8,--,3,104.4.17,104.4.19,國+社=14,總=32,,,,,有
042422,大葉大學,資訊管理學系,45,--,--,--,底標,--,--,--,8,--,--,8,--,3,104.4.17,104.4.19,國+社=9,總=34,,,,,有
042432,大葉大學,企業管理學系（經營管理組）,36,--,--,--,--,--,底標,--,8,--,--,8,--,3,104.4.17,104.4.19,國+社=13,總=36,,,,,有
042442,大葉大學,企業管理學系（行銷流通組）,36,--,--,--,--,--,底標,--,8,--,--,8,--,3,104.4.17,104.4.19,國+社=13,總=37,,,,,無
042452,大葉大學,護理學系,91,後標,後標,--,--,--,後標,--,12,12,--,--,--,3,104.4.17,104.4.19,國+英=16,總=39,,,,,無
042462,大葉大學,護理學系(公費生),3,後標,後標,--,--,--,後標,--,12,12,--,--,--,10,104.4.18,104.4.18,國+英=18,總=37,,,,,無
042472,大葉大學,醫療器材設計與材料學士學位學程(醫用材料組),16,--,--,--,--,底標,--,--,10,--,--,--,10,3,104.4.17,104.4.19,國+自=8,總=28,,,,,有
042482,大葉大學,醫療器材設計與材料學士學位學程(醫材設計組),11,--,--,--,--,底標,--,--,10,--,--,10,--,4.5,104.4.17,104.4.19,國+社=9,總=20,,,,,無
042492,大葉大學,視光學系,35,後標,後標,--,--,--,後標,--,12,12,--,--,--,3,104.4.17,104.4.19,國+英=16,總=36,,,,,無
042502,大葉大學,運動健康管理學系(運動健康指導組),7,底標,--,--,--,--,--,--,12,--,--,12,--,7,104.4.17,104.4.19,國+社=17,總=34,,,,,有
042512,大葉大學,運動健康管理學系(產業經營組),8,底標,--,--,--,--,--,--,12,--,--,12,--,6,104.4.17,104.4.19,國+社=16,總=33,,,,,有
042522,大葉大學,休閒事業管理學系（休閒經營管理組）,27,--,--,--,底標,--,--,--,12,--,--,12,--,3,104.4.17,104.4.19,國+社=11,總=35,,,,,有
042532,大葉大學,休閒事業管理學系（休閒活動規劃組）,26,--,--,--,底標,--,--,--,12,--,--,12,--,3,104.4.17,104.4.19,國+社=11,總=32,,,,,無
042542,大葉大學,節慶暨婚禮企劃管理學士學位學程（節慶管理組）,11,--,--,--,底標,--,--,--,12,--,--,12,--,4.5,104.4.17,104.4.19,國+社=13,總=24,,,,,無
042552,大葉大學,節慶暨婚禮企劃管理學士學位學程（婚禮企劃組）,14,--,--,--,底標,--,--,--,12,--,--,12,--,3.5,104.4.17,104.4.19,國+社=11,總=36,,,,,有
042562,大葉大學,烘焙暨飲料調製學士學位學程（烘焙組）,12,--,--,--,底標,--,--,--,12,--,--,12,--,4,104.4.17,104.4.19,國+社=17,總=37,,,,,有
042572,大葉大學,烘焙暨飲料調製學士學位學程(飲料調製組),10,--,--,--,底標,--,--,--,12,--,--,12,--,5,104.4.17,104.4.19,國+社=11,總=29,,,,,無
042582,大葉大學,餐旅管理學系,7,--,--,--,底標,--,--,--,12,--,--,12,--,7,104.4.17,104.4.19,國+社=21,總=39,,,,,有
042592,大葉大學,餐旅管理學系(產學合作組),10,--,--,--,底標,--,--,--,12,--,--,12,--,5,104.4.17,104.4.19,國+社=20,總=40,,,,,有
042602,大葉大學,觀光旅遊學系,12,--,--,--,底標,--,--,--,10,--,--,10,--,4,104.4.17,104.4.19,國+社=19,總=39,,,,,有
042612,大葉大學,觀光旅遊學系(產學合作組),11,--,--,--,底標,--,--,--,10,--,--,10,--,4.5,104.4.17,104.4.19,國+社=20,總=38,,,,,有
042622,大葉大學,工業設計學系,42,--,--,--,--,--,底標,--,10,--,--,10,--,3,104.4.17,104.4.19,國+社=13,總=38,,,,,有
042632,大葉大學,傳播藝術學士學位學程,26,--,--,--,--,--,底標,--,8,--,--,8,--,3,104.4.17,104.4.19,國+社=13,總=36,,,,,有
043012,中華大學,電機工程學系,69,--,--,--,--,--,底標,--,--,--,3,--,--,--,104.4.17,104.4.18,數=7,,,,,,有
043022,中華大學,機械工程學系精密機械組,24,--,--,底標,--,--,--,--,3,--,6,--,--,--,104.4.17,104.4.18,數=3,國=10,,,,,有
043032,中華大學,機械工程學系智慧自動化組,24,--,--,底標,--,--,--,--,3,--,6,--,--,--,104.4.17,104.4.18,數=3,國=9,,,,,有
043042,中華大學,電子工程學系,22,--,--,--,--,--,底標,--,--,--,--,--,3,--,104.4.17,104.4.18,自=8,,,,,,有
043052,中華大學,光機電與材料學士學位學程,27,--,--,--,--,底標,--,--,--,--,--,--,3,--,104.4.17,104.4.18,自=7,,,,,,有
043062,中華大學,工業管理學系,24,底標,--,--,--,--,--,--,--,--,--,--,--,3,104.4.17,104.4.18,總=37,,,,,,有
043072,中華大學,企業管理學系企管組,28,--,--,--,--,--,底標,--,3,--,--,--,--,--,104.4.17,104.4.18,國=10,,,,,,有
043082,中華大學,企業管理學系行銷組,24,--,--,--,--,--,底標,--,3,--,--,--,--,--,104.4.17,104.4.18,國=11,,,,,,無
043092,中華大學,財務管理學系,68,--,--,底標,--,--,--,--,--,--,--,--,--,3,104.4.17,104.4.18,總=36,,,,,,有
043102,中華大學,國際企業學系,30,--,--,底標,--,--,--,--,--,--,--,--,--,3,104.4.17,104.4.18,總=37,,,,,,有
043112,中華大學,運輸科技與物流管理學系,30,--,--,底標,--,--,--,--,--,--,--,--,--,3,104.4.17,104.4.18,總=38,,,,,,有
043122,中華大學,科技管理學系,22,底標,--,--,--,--,--,--,--,--,--,--,--,3,104.4.17,104.4.18,總=29,,,,,,有
043132,中華大學,建築與都市計畫學系建築設計組,23,--,--,--,--,--,底標,--,3,--,--,--,--,--,104.4.17,104.4.18,國=11,,,,,,有
043142,中華大學,建築與都市計畫學系環境規劃與管理組,29,--,--,--,--,--,底標,--,--,--,--,3,--,--,104.4.17,104.4.18,社=9,,,,,,有
043152,中華大學,建築與都市計畫學系建築科技組,26,--,--,--,--,--,底標,--,3,--,--,--,--,--,104.4.17,104.4.18,國=9,,,,,,有
