科系代碼,學校,科系,學測國文,學測英文,學測數學,學測社會,學測自然,學測總級分,國文,英文,數學甲,數學乙,物理,化學,生物,歷史,地理,公民,英聽
04239,大葉大學,國際企業管理學系(貿易經營組),--,--,--,--,--,--,1.00,1.00,--,--,--,--,--,2.00,2.00,2.00,--
04240,大葉大學,休閒事業管理學系(休閒活動規劃組),--,--,--,--,--,--,1.00,1.00,--,--,--,--,--,2.00,2.00,2.00,--
04241,大葉大學,綠色產品設計學士學位學程(綠色生活用品組),--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,2.00,1.00,--,--
04242,大葉大學,空間設計學系(室內設計組),--,--,--,--,--,--,2.00,1.00,--,2.00,--,--,--,2.00,1.00,--,--
04243,大葉大學,歐洲文化與旅遊學士學位學程(法語組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,1.00,2.00,2.00,--
04244,大葉大學,會計資訊學系(會計管理組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
04246,大葉大學,觀光旅遊學系,--,--,--,--,--,--,1.00,1.00,--,--,--,--,--,2.00,2.00,2.00,--
04247,大葉大學,餐旅管理學系,--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,1.00,--
04248,大葉大學,機械與自動化工程學系(機電整合組),--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,--,--,--,--
04249,大葉大學,材料科學與工程學系(能源材料組),--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,--,--,--,--
04250,大葉大學,觀光旅遊學系(產學合作組),--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04251,大葉大學,餐旅管理學系(產學合作組),--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04252,大葉大學,醫療器材設計與材料學士學位學程(醫用材料組),--,--,--,--,--,--,2.00,--,--,--,--,1.75,2.00,--,--,--,--
04253,大葉大學,傳播藝術學士學位學程,--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,2.00,1.00,1.00,--
04254,大葉大學,文創產業國際人才學士學位學程,--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,1.00,1.00,2.00,--
04255,大葉大學,歐洲文化與旅遊學士學位學程(西班牙語組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,1.00,2.00,2.00,--
04257,大葉大學,醫療器材設計與材料學士學位學程(醫材設計組),--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04258,大葉大學,人力資源暨公共關係學系(公關行銷組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,1.00,2.00,--
04259,大葉大學,消防安全學士學位學程(災防組),--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,1.00,2.00,--,--
04260,大葉大學,視光學系,--,--,--,--,--,--,2.00,--,--,--,--,1.75,2.00,--,--,--,--
04261,大葉大學,財務金融學系(銀行專業組),--,--,--,--,--,--,2.00,--,--,1.00,--,--,--,2.00,2.00,--,--
04262,大葉大學,消防安全學士學位學程(消防組),--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,--,--,--,--
04263,大葉大學,節慶暨婚禮企劃管理學士學位學程(節慶管理組),--,--,--,--,--,--,1.00,1.00,--,--,--,--,--,2.00,2.00,2.00,--
04264,大葉大學,護理學系,--,--,--,--,--,--,2.00,--,--,--,--,1.75,2.00,--,--,--,--
04265,大葉大學,節慶暨婚禮企劃管理學士學位學程(婚禮企劃組),--,--,--,--,--,--,1.00,1.00,--,--,--,--,--,2.00,2.00,2.00,--
04301,中華大學,外國語文學系,--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,2.00,1.00,--,--
04302,中華大學,應用日語學系,--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,1.00,--
04303,中華大學,行政管理學系,--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,1.00,--,2.00,--
04304,中華大學,工業管理學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04305,中華大學,營建管理學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04306,中華大學,景觀建築學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04307,中華大學,企業管理學系企管組,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04308,中華大學,財務管理學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04309,中華大學,國際企業學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04310,中華大學,建築與都市計畫學系(建築科技組),--,--,--,--,--,--,2.00,2.00,2.00,--,1.00,1.00,--,--,--,--,--
04311,中華大學,資訊管理學系(資訊管理組),--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04312,中華大學,運輸科技與物流管理學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04313,中華大學,科技管理學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04314,中華大學,資訊工程學系(資訊工程組),--,--,--,--,--,--,2.00,2.00,1.75,--,--,--,--,--,--,--,--
04315,中華大學,資訊工程學系(軟體工程及設計組),--,--,--,--,--,--,2.00,2.00,1.75,--,--,--,--,--,--,--,--
04316,中華大學,生物資訊學系,--,--,--,--,--,--,2.00,--,--,--,--,1.00,2.00,--,--,--,--
04317,中華大學,企業管理學系行銷組,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04318,中華大學,資訊管理學系(資訊系統設計組),--,--,--,--,--,--,2.00,1.75,--,2.00,--,--,--,--,--,--,--
04319,中華大學,光機電與材料學士學位學程,--,--,--,--,--,--,2.00,1.00,1.00,--,2.00,2.00,--,--,--,--,--
04320,中華大學,土木工程學系,--,--,--,--,--,--,2.00,2.00,2.00,--,1.00,1.00,--,--,--,--,--
04321,中華大學,建築與都市計畫學系(建築設計組),--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04322,中華大學,建築與都市計畫學系(環境規劃與管理組),--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04323,中華大學,電機工程學系,--,--,--,--,--,--,2.00,1.00,1.00,--,2.00,2.00,--,--,--,--,--
04324,中華大學,機械工程學系精密機械組,--,--,--,--,--,--,2.00,1.00,1.00,--,2.00,2.00,--,--,--,--,--
04326,中華大學,工業產品設計學系(創意生活設計組),--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04327,中華大學,電子工程學系,--,--,--,--,--,--,2.00,1.00,1.00,--,2.00,2.00,--,--,--,--,--
04328,中華大學,休閒遊憩規劃與管理學系,--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,1.00,--
04329,中華大學,觀光與會展學系,--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,1.00,--
04330,中華大學,餐旅管理學系,--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,1.00,--
04331,中華大學,工業產品設計學系(工業設計組),--,--,--,--,--,--,2.00,1.00,--,2.00,--,--,--,2.00,1.00,--,--
04332,中華大學,機械工程學系智慧自動化組,--,--,--,--,--,--,2.00,1.00,1.00,--,2.00,2.00,--,--,--,--,--
04333,中華大學,資訊工程學系資訊應用組,--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,--,--,2.00,--
04401,華梵大學,中國文學系,--,--,--,--,--,--,2.00,--,--,--,--,--,--,1.00,--,2.00,--
04402,華梵大學,工業設計學系產品設計組,--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
04403,華梵大學,外國語文學系,--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,1.75,1.00,--,--
04404,華梵大學,哲學系,--,--,--,--,--,--,2.00,--,--,--,--,--,--,2.00,1.75,--,--
04405,華梵大學,工業工程與經營資訊學系(自然組),--,--,--,--,--,--,2.00,2.00,2.00,--,1.00,1.00,--,--,--,--,--
04406,華梵大學,機電工程學系,--,--,--,--,--,--,2.00,2.00,2.00,--,1.00,1.00,--,--,--,--,--
04407,華梵大學,電子工程學系,--,--,--,--,--,--,2.00,1.00,2.00,--,1.00,2.00,--,--,--,--,--
04408,華梵大學,建築學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04409,華梵大學,環境與防災設計學系環境設計組,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04410,華梵大學,資訊管理學系,--,--,--,--,--,--,2.00,1.75,--,2.00,--,--,--,--,--,--,--
04412,華梵大學,環境與防災設計學系環境防災組,--,--,--,--,--,--,2.00,1.75,--,2.00,--,--,--,--,--,--,--
04413,華梵大學,工業工程與經營資訊學系(社會組),--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04414,華梵大學,美術與文創學系文創設計組,--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,1.00,--,--
04415,華梵大學,工業設計學系交通工具設計組,--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
04501,義守大學,電機工程學系,--,--,--,--,--,--,2.00,1.00,2.00,--,2.00,1.00,--,--,--,--,--
04502,義守大學,資訊工程學系,--,--,--,--,--,--,2.00,2.00,2.00,--,1.00,1.00,--,--,--,--,--
04503,義守大學,資訊管理學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04504,義守大學,通訊工程學系,--,--,--,--,--,--,2.00,1.00,2.00,--,2.00,1.00,--,--,--,--,--
04505,義守大學,機械與自動化工程學系機電組,--,--,--,--,--,--,2.00,2.00,1.00,--,1.00,2.00,--,--,--,--,--
04506,義守大學,材料科學與工程學系,--,--,--,--,--,--,2.00,2.00,1.00,--,1.00,2.00,--,--,--,--,--
04507,義守大學,財務金融學系財務管理組,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04508,義守大學,生物醫學工程學系,--,--,--,--,--,--,2.00,1.00,1.00,--,--,2.00,2.00,--,--,--,--
04509,義守大學,護理學系,--,--,--,--,--,--,2.00,2.00,1.00,--,--,1.00,2.00,--,--,--,--
04510,義守大學,醫學影像暨放射科學系,--,--,--,--,--,--,2.00,--,1.00,--,2.00,1.00,2.00,--,--,--,--
04511,義守大學,電子工程學系光電組,--,--,--,--,--,--,2.00,1.00,1.00,--,2.00,2.00,--,--,--,--,--
04512,義守大學,土木與生態工程學系創新營建組,--,--,--,--,--,--,2.00,2.00,1.00,--,1.00,2.00,--,--,--,--,--
04513,義守大學,醫務管理學系,--,--,--,--,--,--,2.00,2.00,--,2.00,--,--,--,1.00,1.00,--,--
04514,義守大學,化學工程學系甲組,--,--,--,--,--,--,2.00,1.00,1.00,--,1.00,2.00,--,--,--,--,--
04515,義守大學,財務與計算數學系,--,--,--,--,--,--,2.00,1.50,--,2.00,--,--,--,--,--,--,--
04517,義守大學,工業管理學系,--,--,--,--,--,--,2.00,1.00,--,2.00,--,--,--,1.00,2.00,--,--
04518,義守大學,企業管理學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04519,義守大學,國際商務學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04520,義守大學,會計學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04521,義守大學,公共政策與管理學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04522,義守大學,機械與自動化工程學系創新設計與醫材組,--,--,--,--,--,--,2.00,2.00,1.00,--,1.00,--,2.00,--,--,--,--
04523,義守大學,物理治療學系,--,--,--,--,--,--,1.50,2.00,1.00,--,1.00,--,2.00,--,--,--,--
04524,義守大學,職能治療學系,--,--,--,--,--,--,1.75,2.00,1.00,--,1.00,--,2.00,--,--,--,--
04525,義守大學,生物科技學系,--,--,--,--,--,--,2.00,1.00,--,--,--,2.00,2.00,--,--,--,--
04526,義守大學,應用英語學系,--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,2.00,1.00,--,--
04527,義守大學,應用日語學系,--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,2.00,1.00,--,--
04528,義守大學,大眾傳播學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04529,義守大學,健康管理學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04530,義守大學,營養學系,--,--,--,--,--,--,1.00,2.00,--,--,--,2.00,2.00,--,--,--,--
04531,義守大學,餐旅管理學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04532,義守大學,休閒事業管理學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04533,義守大學,觀光學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04534,義守大學,國際企業經營學系(國際學院),--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,2.00,1.00,--,--
04535,義守大學,國際財務金融學系(國際學院),--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,1.00,2.00,--,--
04536,義守大學,國際觀光餐旅學系(國際學院),--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,1.00,2.00,--,--
04537,義守大學,化學工程學系乙組,--,--,--,--,--,--,2.00,1.00,1.00,--,--,2.00,2.00,--,--,--,--
04538,義守大學,電子工程學系微電子與系統組,--,--,--,--,--,--,2.00,1.00,2.00,--,2.00,1.00,--,--,--,--,--
04539,義守大學,電影與電視學系,--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,2.00,1.00,--,--
04540,義守大學,數位多媒體設計學系,--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,2.00,1.00,--,--
04541,義守大學,廚藝學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04542,義守大學,創意商品設計學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04543,義守大學,娛樂事業管理學系(國際學院),--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,2.00,1.00,--,--
04544,義守大學,土木與生態工程學系環境永續組,--,--,--,--,--,--,2.00,1.00,1.00,--,--,2.00,2.00,--,--,--,--
04545,義守大學,財務金融學系金融管理組,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
04601,銘傳大學,資訊傳播工程學系社會組(桃園校區),--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,--,--,--,--
04602,銘傳大學,新媒體暨傳播管理學系(台北校區),--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,1.00,--,--,--
04603,銘傳大學,應用統計資訊學系(桃園校區),--,--,--,--,--,--,2.00,1.75,--,2.00,--,--,--,--,--,--,--
04604,銘傳大學,應用中國文學系(桃園校區),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,1.50,1.50,--,--
04605,銘傳大學,應用日語學系(桃園校區),--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,2.00,1.00,--,--
04606,銘傳大學,應用英語學系(桃園校區),--,--,--,--,--,--,1.50,2.00,--,1.00,--,--,--,1.00,1.00,--,--
04607,銘傳大學,法律學系(台北校區),--,--,--,--,--,--,2.00,1.50,--,--,--,--,--,1.00,--,1.00,--
04608,銘傳大學,企業管理學系(台北校區),--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,1.00,1.00,--,--
04609,銘傳大學,社會與安全管理學系(桃園校區),--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,--,2.00,--
04610,銘傳大學,風險管理與保險學系(台北校區),--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,1.00,1.00,--,--
04611,銘傳大學,財金法律學系(台北校區),--,--,--,--,--,--,2.00,1.50,--,1.00,--,--,--,--,--,1.50,--
04612,銘傳大學,財務金融學系財務金融組(台北校區),--,--,--,--,--,--,2.00,1.75,--,2.00,--,--,--,--,--,--,--
04613,銘傳大學,廣播電視學系(台北校區),--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,1.00,1.00,--,--
04614,銘傳大學,商品設計學系(桃園校區),--,--,--,--,--,--,1.50,1.50,--,1.50,--,--,--,1.00,1.00,--,--
04615,銘傳大學,商業設計學系(桃園校區),--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,1.00,1.00,--,--
04616,銘傳大學,國際企業學系國際企業經營組(台北校區),--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,1.00,1.00,--,--
04617,銘傳大學,廣告暨策略行銷學系(台北校區),--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,1.00,1.00,--,--
04618,銘傳大學,會計學系(台北校區),--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,1.00,1.00,--,--
04619,銘傳大學,新聞學系(台北校區),--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,1.00,--,--,--
04620,銘傳大學,經濟學系(桃園校區),--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,1.00,1.00,--,--
04621,銘傳大學,資訊管理學系(桃園校區),--,--,--,--,--,--,1.00,1.00,--,1.00,--,--,--,--,--,--,--
04622,銘傳大學,數位媒體設計學系多媒體遊戲組(桃園校區),--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,--,--,--,--
04623,銘傳大學,觀光事業學系(桃園校區),--,--,--,--,--,--,1.50,1.00,--,--,--,--,--,1.00,2.00,2.00,--
04624,銘傳大學,建築學系(桃園校區),--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,--,--,--,--
04625,銘傳大學,資訊傳播工程學系自然組(桃園校區),--,--,--,--,--,--,2.00,1.75,1.75,--,--,--,--,--,--,--,--
04626,銘傳大學,餐旅管理學系(桃園校區),--,--,--,--,--,--,1.75,1.00,--,--,--,--,--,1.00,2.00,2.00,--
04627,銘傳大學,電子工程學系(桃園校區),--,--,--,--,--,--,2.00,1.75,1.75,--,--,--,--,--,--,--,--
04628,銘傳大學,電腦與通訊工程學系社會組(桃園校區),--,--,--,--,--,--,2.00,1.75,--,1.75,--,--,--,--,--,--,--
04629,銘傳大學,醫療資訊與管理學系(桃園校區),--,--,--,--,--,--,1.00,2.00,--,2.00,--,--,--,--,1.00,--,--
04630,銘傳大學,生物科技學系(桃園校區),--,--,--,--,--,--,1.00,2.00,--,--,--,2.00,2.00,--,--,--,--
04631,銘傳大學,公共事務學系(桃園校區),--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,1.00,--,2.00,--
04632,銘傳大學,都市規劃與防災學系(桃園校區),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,1.00,2.00,2.00,--
04633,銘傳大學,諮商與工商心理學系(桃園校區),--,--,--,--,--,--,2.00,2.00,--,2.00,--,--,--,1.00,--,1.00,--
04634,銘傳大學,生物醫學工程學系(桃園校區),--,--,--,--,--,--,2.00,1.00,--,--,--,1.75,--,--,--,--,--
04635,銘傳大學,華語文教學學系(桃園校區),--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,1.00,1.00,--,--
04636,銘傳大學,國際企業學系外貿行銷管理組(台北校區),--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,--,--,--,--
04637,銘傳大學,財務金融學系國際金融管理組(台北校區),--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,--,--,--,--
04638,銘傳大學,數位媒體設計學系動畫影視組(桃園校區),--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,--,--,--,--
04639,銘傳大學,休閒遊憩管理學系(桃園校區),--,--,--,--,--,--,1.50,--,--,--,--,--,--,--,1.50,2.00,--
04640,銘傳大學,資訊工程學系(桃園校區),--,--,--,--,--,--,1.00,1.00,--,1.00,--,--,--,--,--,--,--
04641,銘傳大學,電腦與通訊工程學系自然組(桃園校區),--,--,--,--,--,--,2.00,1.75,1.75,--,--,--,--,--,--,--,--
04701,世新大學,中國文學系,--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,1.50,--,--,--
04702,世新大學,英語學系,--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,1.00,--,--,--
04703,世新大學,日本語文學系,--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,1.50,1.00,--,--
04704,世新大學,口語傳播學系,--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,2.00,--,1.00,--
04705,世新大學,公共關係暨廣告學系,--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,2.00,--,1.00,--
04706,世新大學,資訊管理學系網路科技組,--,--,--,--,--,--,1.75,2.00,--,2.00,--,--,--,--,--,--,--
04707,世新大學,企業管理學系,--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,--,--,--,--
04708,世新大學,數位多媒體設計學系遊戲設計組,--,--,--,--,--,--,1.00,2.00,--,2.00,--,--,--,--,--,--,--
04709,世新大學,新聞學系,--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,2.00,--,1.00,--
04710,世新大學,觀光學系觀光規劃暨資源管理組,--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,1.00,1.00,--,--
04711,世新大學,廣播電視電影學系電視組,--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,1.00,1.00,1.00,--
04713,世新大學,廣播電視電影學系電影組,--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,1.00,1.00,1.00,--
04714,世新大學,廣播電視電影學系廣播組,--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,1.00,1.00,1.00,--
04715,世新大學,法律學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,1.00,--,1.00,--
04716,世新大學,社會心理學系,--,--,--,--,--,--,2.00,2.00,--,2.00,--,--,--,--,--,1.00,--
04717,世新大學,行政管理學系,--,--,--,--,--,--,2.00,1.50,--,--,--,--,--,--,--,1.75,--
04718,世新大學,財務金融學系,--,--,--,--,--,--,1.50,2.00,--,2.00,--,--,--,--,--,--,--
04719,世新大學,傳播管理學系,--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,1.00,--,1.00,--
04721,世新大學,經濟學系,--,--,--,--,--,--,1.50,2.00,--,2.00,--,--,--,1.00,1.00,--,--
04723,世新大學,資訊傳播學系,--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,--,--,2.00,--
04724,世新大學,資訊管理學系資訊管理組,--,--,--,--,--,--,1.75,2.00,--,2.00,--,--,--,--,--,--,--
04726,世新大學,觀光學系旅遊暨休閒事業管理組,--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,1.00,1.00,--,--
04727,世新大學,觀光學系餐旅經營管理組,--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,1.00,1.00,--,--
04729,世新大學,圖文傳播暨數位出版學系,--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,1.00,--,1.00,--
04731,世新大學,數位多媒體設計學系動畫設計組,--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,1.00,--,--,--
04732,世新大學,資訊管理學系資訊科技組,--,--,--,--,--,--,1.75,2.00,--,2.00,--,--,--,--,--,--,--
05001,實踐大學,工業產品設計學系(臺北校區),--,後標,--,--,--,--,1.00,2.00,--,2.00,--,--,--,--,--,--,--
05002,實踐大學,餐飲管理學系(臺北校區),--,底標,--,--,--,--,2.00,2.00,--,1.00,--,--,--,1.00,1.00,--,--
05003,實踐大學,服裝設計學系(臺北校區),--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,--,--,--,--
05004,實踐大學,社會工作學系(臺北校區),--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,--,--,1.50,--
05005,實踐大學,建築設計學系(臺北校區),--,後標,--,--,--,--,1.00,2.00,--,1.00,--,--,--,--,--,--,--
05007,實踐大學,媒體傳達設計學系:數位3D動畫設計組(臺北校區),--,後標,--,--,--,--,2.00,2.00,--,1.50,--,--,--,--,--,--,--
